arquivo,classe_binaria,rf_tuned_principal,rf_tuned_referencia,svm_tuned_principal,cnn_final_principal
LA_E_8400533,1,0.96024081878271872,0.97252300435355965,1.8861734920298938,0.9999997615814209
LA_E_4068035,1,0.97038317305101618,0.99413892913557278,2.9482315628115483,1
LA_E_3246983,1,0.98160145395951037,0.97852516291572933,4.0300435066815439,0.9999995231628418
LA_E_4926001,1,0.93236396435485236,0.97168197172225579,2.5399957113556626,1
LA_E_2164892,1,0.95560266435255847,0.94510276483386779,4.1242292562062675,1
LA_E_8004022,1,0.90813358052709325,0.94018641481409981,2.2135118026613214,1
LA_E_2276759,1,0.92917760070846445,0.9465510527783747,4.1918364294573145,0.99999964237213135
LA_E_5669930,1,0.97489874584479863,0.97688747867743586,3.1060365093157891,1
LA_E_3474277,1,0.94341881464896671,0.95483672789060681,2.7279836852334203,0.99999916553497314
LA_E_7351697,1,0.97408035642741275,0.95262301022911045,2.8035692479509207,1
LA_E_3002346,1,0.97395413453386992,0.98632814258852719,3.4652729263490309,1
LA_E_4363112,1,0.92083810509521791,0.9604129941363222,3.1307833244713339,0.99999988079071045
LA_E_3091480,1,0.97009571561879493,0.99026318945175296,3.8246719519891572,1
LA_E_7272513,1,0.93528917052812255,0.97082841734047087,1.5562512516392242,0.99999654293060303
LA_E_5288481,1,0.93987126619205219,0.94639799112646683,1.8129424337600986,0.99999940395355225
LA_E_2701621,1,0.91619122374021633,0.93564426558939662,1.1804108427181055,0.9999995231628418
LA_E_8922713,1,0.94419519685718512,0.97127990809081,2.4184963514773887,1
LA_E_3132003,1,0.93377996168836619,0.92672295541468919,2.8043673800239501,0.99999701976776123
LA_E_2519778,1,0.93486609484675232,0.94426288510700285,2.8110089858088614,1
LA_E_2908748,1,0.92008682894452931,0.95096817162255798,2.9479140582043861,0.99998903274536133
LA_E_1437901,1,0.95308616827076509,0.97985183839779399,3.8743161043523049,0.99999690055847168
LA_E_2205910,1,0.85045621704293051,0.87064375572628439,1.6429404677468022,0.99993693828582764
LA_E_9267357,1,0.94851027073939731,0.95621802854487181,3.6702830250709164,0.99989974498748779
LA_E_9803654,1,0.97882082791760205,0.96673135380237907,3.1229189524635044,0.99999892711639404
LA_E_3580357,1,0.94255563228034756,0.96603166446701871,2.5294515127055321,0.99999988079071045
LA_E_5860790,1,0.97942155409348042,0.96790279000516288,3.8158852232136971,0.99999904632568359
LA_E_5293678,1,0.96814715636987936,0.96819705598192018,4.4024699533099989,0.99999892711639404
LA_E_9622023,1,0.90998764910660102,0.95612895277477628,2.9013776163980527,0.99999988079071045
LA_E_4208859,1,0.82109946411633683,0.8510349842922974,0.64669659664310908,0.99999833106994629
LA_E_3436885,1,0.87316957932270212,0.92149673877420524,0.40305231996348834,0.99754083156585693
LA_E_7848598,1,0.43797249149121248,0.54799619928655607,-1.3398985981440437,0.9983518123626709
LA_E_1080750,1,0.77217439778217312,0.6718456530821314,0.40278920405631502,0.98977422714233398
LA_E_1606765,1,0.86568293673341257,0.83096824269097724,0.962936816568424,0.99530917406082153
LA_E_2045395,1,0.82208764439867554,0.86408015098057334,0.72163393479218052,0.99995326995849609
LA_E_8537498,1,0.43550997343235043,0.3724443659981771,-0.42008340110514575,0.99985933303833008
LA_E_5629436,1,0.89515057999188363,0.86889808484125597,1.6000305443805096,0.99885964393615723
LA_E_2070115,1,0.89747319295333794,0.94161288407976373,1.060408537145562,0.99990200996398926
LA_E_2449013,1,0.44883738685153796,0.42161055976317041,-0.70774973866812529,0.9999845027923584
LA_E_3754134,1,0.41299178026500782,0.46143370750427076,0.21139886743142511,0.99989974498748779
LA_E_4979390,1,0.34741293142597629,0.42435848899355938,-0.50733131871761583,0.9309389591217041
LA_E_5916823,1,0.72786144080949,0.82586685583118002,0.77418554973751541,0.98503494262695312
LA_E_3105638,1,0.89063536993605696,0.91655739639813438,3.2923647203021575,1
LA_E_7591621,1,0.5709190542650614,0.6602909159875987,0.30682243123128861,0.37161317467689514
LA_E_2020254,1,0.95557420282917971,0.93196524047838336,4.6428042080339971,1
LA_E_5411899,1,0.72809365358298561,0.7426146334405288,1.0509353629701945,0.99997603893280029
LA_E_2207586,1,0.80257249380078843,0.77798542018125827,2.0744673357786105,0.0040701436810195446
LA_E_9428461,1,0.74191880924049436,0.77994956084711853,0.72102670673543989,0.0014738454483449459
LA_E_1016955,1,0.86720262391067482,0.81218354296522899,2.1650455601999052,0.99995255470275879
LA_E_2191656,1,0.5758796015031511,0.53594507189860674,0.68317559528006622,0.46129915118217468
LA_E_4041050,1,0.76031308817710896,0.82269878793932549,-0.73790147319113886,0.9999997615814209
LA_E_4155859,1,0.73191932404905424,0.8086980413518392,2.9876913877994777,0.98076552152633667
LA_E_4447230,1,0.7686430803514579,0.78512222381776942,2.2492768438825319,1
LA_E_9900381,1,0.88648598737237738,0.89159088773865869,1.2425777641785019,0.99995553493499756
LA_E_6580040,1,0.85522394056814433,0.8616855920118589,2.1166445966773288,0.99999427795410156
LA_E_4937139,1,0.93409289358037917,0.94517887657559341,2.2438437938554534,1
LA_E_8447762,1,0.78195824897029231,0.83842274909293568,1.4125907839915788,0.99999547004699707
LA_E_1020213,1,0.76033652976985666,0.69584015323356041,1.2773026683899025,0.99999487400054932
LA_E_5351106,1,0.91600804433164851,0.85723926201563705,3.0180233726449335,0.99999356269836426
LA_E_9682436,1,0.75838377670472279,0.78030897186496229,-0.26640790051256902,1
LA_E_8510542,1,0.79780999881072767,0.82812769544761222,3.6167467246024252,1
LA_E_8652184,1,0.75114263994800445,0.76752343325195349,1.3774451024194556,0.99987304210662842
LA_E_1645130,1,0.85120348084788888,0.83228055250917421,0.60087650395964665,0.99999940395355225
LA_E_4961556,1,0.798166968936039,0.73028432084118011,0.99706987542813441,1
LA_E_6628826,1,0.74178913310250638,0.67716682509855453,-0.063975734106888948,1
LA_E_1584784,1,0.76080657092642234,0.69821278195748304,1.9303059469707688,1
LA_E_7314735,1,0.86411492277311097,0.84707731795694152,3.4785196669866885,1
LA_E_9203340,1,0.51921656101866731,0.5851726844049121,0.34836765120935387,0.99999964237213135
LA_E_5961517,1,0.77054208455107343,0.76409190707079,0.78867817658251993,0.27586275339126587
LA_E_4611627,1,0.72944818541471845,0.69965133921059053,0.59100910553039232,0.88214141130447388
LA_E_4272017,1,0.57290992979560207,0.70534376559967382,1.4490050457831962,1
LA_E_3973329,1,0.83451238823792517,0.8011915904156256,1.2192445490344628,0.99999690055847168
LA_E_2550546,1,0.75357459974457031,0.76845313918752545,1.8570962448368682,0.99999964237213135
LA_E_4981008,1,0.89836298122570646,0.90011991629754695,0.13661925783425843,0.99999558925628662
LA_E_1930775,1,0.54355352007721969,0.60354740292199693,0.18607086755725399,0.71191811561584473
LA_E_9146052,1,0.63410363091591748,0.69901622709164446,1.4353202204902982,0.9993322491645813
LA_E_9761210,1,0.83198187818076197,0.80077966004846535,0.073196045297540646,0.9999995231628418
LA_E_3676037,1,0.72554687559580355,0.76866987571257872,0.52603823133048411,0.999991774559021
LA_E_5379526,1,0.87459876683289473,0.85133923550857538,1.8009742566923703,0.99398404359817505
LA_E_4661031,1,0.65842234740033534,0.71410426355748691,1.5530324629189269,0.9999992847442627
LA_E_5672715,1,0.92856836774525464,0.91830747381017963,2.3398668586766642,0.99999868869781494
LA_E_3250903,1,0.77556921947269208,0.76142165879587598,2.0449150862163847,0.99998569488525391
LA_E_9555638,1,0.83961070958469419,0.87443636397512137,1.8264914610082277,0.99999988079071045
LA_E_6762516,0,0.55384593996976994,0.51115324022525854,-1.0104753182020627,0.01183116901665926
LA_E_7133243,0,0.78646118318418434,0.73926517888329091,0.35585596776393413,0.0014086122391745448
LA_E_5276497,0,0.77774487070456888,0.64851828458102589,-0.025972277572716918,0.8659970760345459
LA_E_4781339,0,0.92975119707838516,0.93884154250471097,1.6140281165828638,0.034091159701347351
LA_E_9003066,0,0.67461616608199915,0.49956867141271355,-1.5516061880390792,0.036711346358060837
LA_E_1806927,0,0.41712748905294833,0.21394403107385335,-1.8747272203821994,3.0491613870253786e-05
LA_E_1044603,0,0.39895203966602921,0.30543647679254599,-1.7119543994551176,0.0058639012277126312
LA_E_6078355,0,0.52324037707780646,0.41991838810869986,-1.1333578555442492,0.0012454765383154154
LA_E_9699080,0,0.34601138885332267,0.27192823696609336,-0.81101802708191539,0.00053743773605674505
LA_E_3152219,0,0.78113872915798044,0.63073137030018056,0.10753487819814267,0.082506217062473297
LA_E_6971206,0,0.50788062304741188,0.55034172480248722,-0.1475177859648269,0.0085896998643875122
LA_E_3202742,0,0.68450961511006425,0.66092800839293664,-0.47003331795942827,0.40358525514602661
LA_E_4453479,1,0.94051718985803068,0.961426743599331,1.7600107658507316,0.99000871181488037
LA_E_9988798,1,0.89236024170580952,0.95626883464419732,0.90527849458503185,0.99664837121963501
LA_E_5142881,1,0.87118413783698889,0.8669219450777238,1.1577625219542631,0.99993956089019775
LA_E_8658623,1,0.95310402608220202,0.95722000842118615,3.773571212422997,0.99994933605194092
LA_E_9187835,1,0.96785571137649995,0.96870381332910127,1.8372217988683983,0.99710971117019653
LA_E_7420165,1,0.9049795815122974,0.94861845301675263,1.3578666242974329,0.97316676378250122
LA_E_9929681,1,0.91603995866416366,0.94315707668807225,2.8141917963176968,0.99999392032623291
LA_E_3706679,1,0.85795316864151039,0.88943559925578297,3.3703837616237236,1
LA_E_8226537,1,0.98052117931402716,0.98114960983343391,3.1206911563362043,0.9999997615814209
LA_E_7513028,1,0.94588412216101136,0.95209135471846085,3.9099454007061647,0.99999701976776123
LA_E_3783269,1,0.94261299053783087,0.95829415790769779,3.0605619010779428,0.99958962202072144
LA_E_4308310,1,0.96920767519454254,0.96562991841860124,0.77843198861470619,1
LA_E_8404469,1,0.88564844103094065,0.92596016848015894,2.0180542692730397,1
LA_E_9807375,1,0.98214532019704426,0.9973332590604046,4.4183463647102927,1
LA_E_1298399,1,0.94773886596369783,0.96149305370760663,3.8909417830319004,0.9999997615814209
LA_E_4094699,1,0.97392641121666046,0.96142629863183482,4.076657881219373,1
LA_E_6547239,1,0.98496359196359207,0.98259307124320283,4.7562697849804154,1
LA_E_6941004,1,0.96101407937641514,0.95585175017052126,2.8419904694665208,1
LA_E_2472162,1,0.95671789515125305,0.92159512457054571,3.802728251258122,0.99999845027923584
LA_E_9635329,1,0.91009897057617006,0.87991197886921857,3.4029119376481569,0.9999992847442627
LA_E_9155170,1,0.96254948919867012,0.96100748824715088,2.1433340739689051,1
LA_E_7362362,1,0.95718138389289342,0.95040671520365549,1.9741334289058041,0.99999916553497314
LA_E_7339697,1,0.97787219302436712,0.9855518700283098,5.4106402580923127,0.99999988079071045
LA_E_1667887,1,0.99799999999999989,0.99759990641506724,3.7804318913772077,0.99999988079071045
LA_E_4382034,1,0.994136195018548,1,1.796018067896598,1
LA_E_1676204,1,0.96913509082279836,0.98297006381901575,2.1964896545792838,0.9999992847442627
LA_E_1855739,1,0.89498138303444719,0.89211546441546341,2.215760796517428,0.98095566034317017
LA_E_3439043,1,0.83975411599187211,0.86174879165080676,0.67068149598779825,0.99770063161849976
LA_E_9647215,1,0.95186535948420192,0.97432047551337864,2.342406820043875,0.89901399612426758
LA_E_7163323,1,0.92759828475698181,0.94279789801085689,1.5371740910914731,0.94339066743850708
LA_E_8801237,1,0.86357872932484614,0.86632093252120213,0.70925203496268918,0.13104325532913208
LA_E_2351712,1,0.90955251788907621,0.90893428097252238,1.8875529442683032,0.23599438369274139
LA_E_9500287,1,0.78743857394328487,0.77140614608561853,2.0028421829986165,0.96919471025466919
LA_E_4390402,1,0.89027095713185189,0.87234226350451027,1.4402039550126109,0.73256933689117432
LA_E_5759294,1,0.76862316259554542,0.79387300187366749,0.20269712566117648,0.99979835748672485
LA_E_9644501,1,0.95716874418455478,0.94270785512071142,3.3353177131707605,0.99845409393310547
LA_E_5115996,1,0.90776665256856781,0.90691834119335224,1.9791910275404376,0.99561381340026855
LA_E_3799302,1,0.85514743706996477,0.7769925807254966,2.5178273552021642,0.9996488094329834
LA_E_3548573,1,0.78723462916142006,0.7453923235190929,1.2847261033562656,0.99933558702468872
LA_E_4626899,1,0.92523099060443392,0.93342488244992594,1.4393065210219136,0.98922556638717651
LA_E_6486799,1,0.93229536307681748,0.9083067550804117,1.9439482205569047,1
LA_E_6912239,1,0.88829556549383459,0.88429095163857974,2.4832684623130126,1
LA_E_2169792,1,0.96249128888542179,0.97626554898981088,2.978560106547838,0.9997209906578064
LA_E_5135797,1,0.75853744875762619,0.78938084023403721,-0.015103970594711802,0.99991488456726074
LA_E_1417575,1,0.74573081215481984,0.72047571294169599,-1.0056464425163421,1
LA_E_5900508,1,0.84349450052572361,0.8215290007111189,1.4722096217742902,0.99969696998596191
LA_E_9531966,1,0.82772770951619534,0.89052018568579383,1.2163742350964342,0.99999916553497314
LA_E_8759190,1,0.93582005024495385,0.91491483835150766,1.3564246822354382,0.82492798566818237
LA_E_7168031,1,0.71894268740724787,0.73220981493978698,2.8150983768413402,1
LA_E_4642473,1,0.97960062489519084,0.99823517846339993,3.37929382351986,0.99999964237213135
LA_E_6620639,1,0.98281680939833127,0.97303324490720078,3.7110236458779964,0.99999964237213135
LA_E_4049449,1,0.94239937538999585,0.96870314032026084,1.7948005147452719,1
LA_E_7137861,1,0.97269724025974025,0.97661602017776106,5.418862931461331,1
LA_E_7629319,1,0.9779884694741956,0.9597134249272663,3.1965876037327714,0.99999940395355225
LA_E_2299531,1,0.91324987543024272,0.94803880331424406,2.7801492394577352,0.99999022483825684
LA_E_5034999,1,0.98528024083196497,0.99367413084176937,4.981842996405871,1
LA_E_3819787,1,0.98935064102564085,0.98360601095925193,3.6230477617698504,1
LA_E_2059438,1,0.93066919645900481,0.94158554065150379,1.245560452180116,0.99998283386230469
LA_E_9454465,1,0.96785197113202248,0.94869573996784107,3.5239068066106851,0.99999892711639404
LA_E_6523333,1,0.9394006185630227,0.96599577898087663,2.91325274647581,0.99995565414428711
LA_E_1980879,1,0.90918640302624099,0.92544888604145459,1.3815435143718251,0.83548158407211304
LA_E_8404136,1,0.96613732403272512,0.95879132500610409,4.2992302157880076,0.99893778562545776
LA_E_1472938,1,0.94465161992082625,0.93651716692730946,2.1261010622039831,0.99991428852081299
LA_E_4207126,1,0.78606449240661969,0.79776942355093416,0.69978861390429459,0.99999868869781494
LA_E_3755409,1,0.90414844955707541,0.90680059838694282,2.8784324887935862,0.99993133544921875
LA_E_8414005,1,0.88515449305615923,0.89353875773232139,2.9277496172439692,0.99995183944702148
LA_E_1722687,1,0.94397596276696694,0.94584472208082448,1.5757824694572256,0.99964678287506104
LA_E_6470771,1,0.94413945462735327,0.95060095379477272,4.1970295035370295,0.99988925457000732
LA_E_7106068,1,0.91920168116861367,0.93261366280199887,4.1294360760387576,0.99999904632568359
LA_E_8125157,1,0.97238637398391348,0.96035200493287887,3.1555387768476972,0.99949800968170166
LA_E_8262697,1,0.98530466467171263,0.97270378959069492,1.7212965447142821,0.99998354911804199
LA_E_6309591,1,0.98506925140077306,0.9560220834244999,2.4740784126976876,0.99991536140441895
LA_E_3757869,1,0.95201731143240065,0.94219797572153119,0.47359365501358597,0.99961745738983154
LA_E_9052752,1,0.95306609817671373,0.95495944591488235,3.7475956140296391,0.99999737739562988
LA_E_5024881,1,0.96182231966811438,0.95311143870236914,2.4686893006105421,0.99996888637542725
LA_E_5038834,1,0.92343715131976734,0.92376706465152547,2.9173485510140713,0.99359607696533203
LA_E_8745612,1,0.96973845696082894,0.97574385116840778,3.9256777029728127,1
LA_E_9349438,1,0.98752410089910081,0.9929647556117448,3.2519169893358089,0.99999916553497314
LA_E_1065807,1,0.97162859115578182,0.98321881697952718,2.2743046611460831,0.99999845027923584
LA_E_4897488,1,0.49335665696535785,0.39210677757439211,-0.10579344484696063,0.99767965078353882
LA_E_5789759,1,0.94821388101074855,0.9344496805844259,1.1731282369791554,0.78417539596557617
LA_E_8460197,1,0.89294818063532133,0.89275302816835955,0.41341152219473787,0.72967767715454102
LA_E_2752455,1,0.7840521107618782,0.74783616776640383,-0.25716564107766504,0.77005469799041748
LA_E_6644862,1,0.81657219179387719,0.81110664369339303,2.231167035954142,0.99999380111694336
LA_E_5244560,1,0.70566425811421374,0.68305580307461966,0.9704223913272163,0.99810200929641724
LA_E_6914502,1,0.82878814263830469,0.80633196606159852,0.46394330707479292,0.99870669841766357
LA_E_4318655,1,0.83851920424937554,0.83039017714466312,2.7280092823509543,0.99984419345855713
LA_E_5642963,1,0.89584811959783983,0.92442382839969484,1.9041331777831254,0.34833723306655884
LA_E_1098415,1,0.71545888934389179,0.80460339709964879,0.98515233845572436,0.99994754791259766
LA_E_8668933,1,0.86847987884584088,0.8509932377287508,-0.67224767177686773,0.995525062084198
LA_E_2863553,1,0.59044297656583111,0.61963355540509379,0.29829686414118872,0.41424897313117981
LA_E_1949582,1,0.76697970548816286,0.80518347451278871,0.50970156017927182,0.99986469745635986
LA_E_2411293,1,0.91158494927037848,0.95103995437911559,4.57829795918303,1
LA_E_1936161,1,0.88416639190285307,0.93708710691588126,2.7787996341393666,0.99997961521148682
LA_E_5577187,1,0.89504136322430516,0.88064082623156192,2.1964250990147018,0.99999845027923584
LA_E_7285364,1,0.77034870084941998,0.77370888053980258,1.0329591787563968,0.99982798099517822
LA_E_2980290,1,0.85037500845129943,0.88293352256146063,0.04879727009815249,0.99964237213134766
LA_E_6666899,1,0.87700276930284227,0.86859791378925266,2.1900133260665049,0.99972432851791382
LA_E_5758542,1,0.80400017831803217,0.77142233423126949,2.1585849394622203,0.99988269805908203
LA_E_7100355,1,0.94858377391012694,0.95400391058314482,1.9922301759811258,1
LA_E_8179739,1,0.91959744365575169,0.939018070847916,1.4792012598956388,1
LA_E_3483989,1,0.59127208400930842,0.61825210463757119,1.0922857600387219,0.0025917126331478357
LA_E_3348207,1,0.67097719617818763,0.72215451054325563,2.5690046967199631,0.99994373321533203
LA_E_2245298,1,0.83315645366764191,0.8262785013686238,3.0434485479658484,0.99998462200164795
LA_E_3193999,1,0.84695422461818759,0.86926109093351633,2.3816460353592728,0.99998283386230469
LA_E_6612802,1,0.86969071162892608,0.91752717107441339,0.90257411000954035,0.9929688572883606
LA_E_8953730,1,0.7629161326229138,0.79007989005101942,1.2363129691563726,0.9999997615814209
LA_E_3507220,1,0.94439147012642011,0.95138959501775489,3.3022494114199556,1
LA_E_4823453,1,0.86417792118567871,0.89077812427912173,3.9801832840306712,0.86976933479309082
LA_E_3801507,1,0.76445014076975903,0.79490741734729342,3.3368426976857597,1
LA_E_7677799,1,0.89779938621262334,0.9434278374858549,2.8161123098657841,1
LA_E_9546765,1,0.7008358505230653,0.64952486533529352,1.8678051631334969,3.0452067221631296e-05
LA_E_1092813,1,0.70445705234484057,0.60652894863549245,2.0687678122589954,1.1344616723363288e-05
LA_E_9889144,1,0.63421349338244137,0.7263201127004173,-0.55422868575981288,0.96952450275421143
LA_E_4547347,1,0.69957242588434332,0.75899286557320467,0.42083340167416128,0.026914091780781746
LA_E_3470520,1,0.69846106190853907,0.72052729773226443,0.63155747711983712,0.090994127094745636
LA_E_3479749,1,0.77303444928011211,0.67169486585096616,1.2116214297873023,0.99607467651367188
LA_E_5629114,1,0.79120572364682051,0.73338004786611488,1.560888320834259,0.99905771017074585
LA_E_5981181,1,0.69553247055564815,0.66256835501013234,0.26980642849830327,0.95729589462280273
LA_E_7621567,1,0.77410837192917337,0.81695491245560492,0.690067779267453,0.60196530818939209
LA_E_6972352,1,0.76728994505679571,0.70038702225739335,1.8601507597478928,0.98273622989654541
